CustomerID,frequency,recency,T,monetary_value
14434,5.0,51.0,72.0,212.4
14436,0.0,0.0,98.0,0.0
14437,0.0,0.0,365.0,0.0
14438,0.0,0.0,306.0,0.0
14439,0.0,0.0,319.0,0.0
14440,4.0,357.0,365.0,425.24
14441,3.0,255.0,255.0,452.02
14442,1.0,112.0,316.0,914.24
14443,3.0,315.0,368.0,372.23
14446,3.0,246.0,246.0,245.51
14447,3.0,262.0,280.0,299.41
14448,1.0,355.0,364.0,273.0
14449,3.0,354.0,372.0,232.29
14450,2.0,140.0,320.0,161.11
14451,1.0,134.0,194.0,302.59
14452,1.0,83.0,93.0,137.07
14453,0.0,0.0,190.0,0.0
14456,7.0,137.0,142.0,417.15
14457,0.0,0.0,310.0,0.0
14459,0.0,0.0,155.0,0.0
14460,2.0,200.0,310.0,202.17
14461,2.0,113.0,261.0,663.42
14462,8.0,273.0,339.0,236.84
14463,2.0,107.0,205.0,206.85
14465,1.0,56.0,302.0,461.32
14466,6.0,343.0,372.0,315.44
14467,3.0,295.0,312.0,155.69
14470,1.0,276.0,287.0,163.55
14472,7.0,252.0,355.0,236.71
14473,1.0,208.0,282.0,149.34
14474,0.0,0.0,46.0,0.0
14475,2.0,233.0,304.0,309.65
14476,0.0,0.0,257.0,0.0
14477,3.0,278.0,297.0,381.53
14479,1.0,112.0,365.0,141.85
14480,0.0,0.0,11.0,0.0
14481,1.0,123.0,287.0,333.65
14482,5.0,221.0,239.0,366.01
14483,0.0,0.0,281.0,0.0
14484,0.0,0.0,50.0,0.0
14485,0.0,0.0,38.0,0.0
14487,4.0,342.0,368.0,267.81
14488,0.0,0.0,67.0,0.0
14489,0.0,0.0,207.0,0.0
14491,1.0,197.0,372.0,213.73
14493,4.0,148.0,155.0,443.0
14494,0.0,0.0,25.0,0.0
14495,1.0,71.0,121.0,83.2
14496,1.0,62.0,373.0,234.47
14497,0.0,0.0,309.0,0.0
14498,4.0,319.0,361.0,447.78
14499,2.0,252.0,278.0,344.65
14500,2.0,101.0,189.0,36.0
14501,1.0,136.0,319.0,184.28
14502,8.0,294.0,313.0,289.43
14503,5.0,175.0,178.0,589.24
14504,3.0,231.0,278.0,175.34
14505,7.0,345.0,362.0,693.61
14506,4.0,352.0,369.0,435.62
14507,4.0,253.0,276.0,251.08
14508,1.0,67.0,89.0,138.86
14511,4.0,122.0,133.0,294.16
14512,1.0,45.0,232.0,148.96
14513,2.0,188.0,288.0,218.42
14514,2.0,270.0,331.0,400.05
14515,4.0,201.0,218.0,419.17
14517,1.0,108.0,141.0,78.0
14518,0.0,0.0,64.0,0.0
14520,1.0,289.0,290.0,105.6
14522,3.0,174.0,198.0,231.97
14523,0.0,0.0,108.0,0.0
14524,5.0,329.0,360.0,318.45
14525,8.0,342.0,361.0,483.74
14528,0.0,0.0,37.0,0.0
14529,2.0,50.0,110.0,242.4
14530,5.0,271.0,296.0,445.53
14532,3.0,116.0,352.0,236.75
14533,6.0,328.0,352.0,252.7
14534,17.0,316.0,318.0,240.7
14535,2.0,188.0,248.0,1005.11
14536,0.0,0.0,259.0,0.0
14537,0.0,0.0,57.0,0.0
14538,1.0,192.0,256.0,281.75
14539,1.0,29.0,44.0,465.35
14540,2.0,300.0,309.0,400.18
14541,6.0,261.0,319.0,216.44
14542,0.0,0.0,185.0,0.0
14543,14.0,336.0,364.0,241.14
14544,1.0,337.0,361.0,902.53
14546,4.0,243.0,248.0,504.2
14547,7.0,51.0,54.0,502.48
14548,1.0,167.0,317.0,326.4
14549,0.0,0.0,311.0,0.0
14550,1.0,34.0,44.0,424.83
14551,1.0,186.0,204.0,60.8
14552,0.0,0.0,151.0,0.0
14553,3.0,320.0,339.0,219.11
14554,3.0,42.0,52.0,676.4
14555,1.0,245.0,302.0,126.2
14557,0.0,0.0,85.0,0.0
14560,19.0,350.0,357.0,96.29
14561,2.0,109.0,184.0,429.34
14562,16.0,301.0,304.0,300.74
14565,3.0,266.0,361.0,643.9
14566,0.0,0.0,110.0,0.0
14567,1.0,74.0,130.0,729.6
14569,0.0,0.0,1.0,0.0
14570,0.0,0.0,280.0,0.0
14572,6.0,321.0,324.0,416.2
14573,7.0,193.0,372.0,177.19
14576,0.0,0.0,372.0,0.0
14577,3.0,350.0,362.0,170.94
14578,0.0,0.0,3.0,0.0
14581,0.0,0.0,16.0,0.0
14582,0.0,0.0,40.0,0.0
14583,4.0,200.0,205.0,219.51
14584,3.0,29.0,198.0,273.96
14585,0.0,0.0,50.0,0.0
14586,0.0,0.0,276.0,0.0
14587,8.0,313.0,331.0,172.54
14589,0.0,0.0,371.0,0.0
14591,1.0,198.0,213.0,1196.92
14592,2.0,29.0,64.0,153.25
14593,1.0,177.0,198.0,278.4
14594,1.0,366.0,373.0,124.83
14595,5.0,294.0,313.0,315.36
14597,1.0,180.0,191.0,718.05
14598,0.0,0.0,44.0,0.0
14600,0.0,0.0,305.0,0.0
14601,0.0,0.0,10.0,0.0
14603,0.0,0.0,274.0,0.0
14608,3.0,358.0,362.0,527.05
14609,3.0,224.0,296.0,152.52
14616,2.0,75.0,317.0,84.24
14618,2.0,328.0,337.0,170.82
14619,0.0,0.0,245.0,0.0
14620,1.0,78.0,283.0,177.43
14621,4.0,357.0,358.0,370.66
14622,0.0,0.0,184.0,0.0
14623,4.0,203.0,235.0,174.14
14624,1.0,2.0,59.0,15.6
14625,1.0,165.0,361.0,314.1
14626,3.0,210.0,233.0,734.79
14628,1.0,151.0,242.0,340.38
14629,1.0,43.0,47.0,354.18
14631,2.0,248.0,298.0,348.74
14632,0.0,0.0,262.0,0.0
14633,0.0,0.0,266.0,0.0
14636,1.0,232.0,268.0,309.66
14638,0.0,0.0,50.0,0.0
14639,3.0,309.0,361.0,769.32
14640,5.0,203.0,227.0,342.33
14641,0.0,0.0,21.0,0.0
14642,0.0,0.0,58.0,0.0
14643,1.0,188.0,358.0,335.87
14644,1.0,231.0,298.0,643.26
14645,1.0,119.0,275.0,356.99
14647,0.0,0.0,201.0,0.0
14649,2.0,208.0,212.0,416.54
14651,1.0,144.0,211.0,238.28
14652,0.0,0.0,77.0,0.0
14653,5.0,337.0,338.0,320.55
14655,3.0,214.0,222.0,373.89
14656,1.0,114.0,283.0,157.94
14657,3.0,309.0,326.0,144.05
14658,1.0,112.0,117.0,124.01
14659,8.0,307.0,315.0,242.1
14660,1.0,14.0,100.0,156.79
14661,0.0,0.0,26.0,0.0
14662,3.0,288.0,316.0,223.37
14664,1.0,14.0,33.0,248.85
14665,3.0,250.0,310.0,480.43
14666,0.0,0.0,24.0,0.0
14667,22.0,358.0,368.0,396.8
14669,1.0,91.0,332.0,427.54
14670,0.0,0.0,280.0,0.0
14672,1.0,102.0,336.0,480.27
14673,4.0,364.0,367.0,340.73
14675,0.0,0.0,16.0,0.0
14676,5.0,252.0,283.0,398.38
14681,1.0,140.0,211.0,105.0
14682,1.0,14.0,201.0,31.2
14684,4.0,337.0,362.0,266.98
14687,0.0,0.0,106.0,0.0
14688,19.0,366.0,373.0,272.94
14689,0.0,0.0,208.0,0.0
14690,1.0,107.0,151.0,154.99
14691,3.0,182.0,212.0,558.24
14692,3.0,185.0,322.0,110.65
14693,0.0,0.0,264.0,0.0
14696,6.0,369.0,373.0,297.39
14697,0.0,0.0,218.0,0.0
14698,4.0,50.0,51.0,188.18
14699,0.0,0.0,214.0,0.0
14700,2.0,206.0,238.0,756.88
14701,6.0,306.0,316.0,358.82
14702,16.0,364.0,365.0,185.84
14703,0.0,0.0,14.0,0.0
14704,8.0,169.0,180.0,179.6
14705,0.0,0.0,198.0,0.0
14708,2.0,366.0,368.0,353.66
14709,11.0,343.0,358.0,418.81
14710,3.0,45.0,59.0,144.41
14711,10.0,252.0,262.0,266.83
14712,2.0,83.0,112.0,400.68
14713,10.0,356.0,365.0,236.74
14714,0.0,0.0,24.0,0.0
14715,3.0,307.0,331.0,243.14
14716,1.0,105.0,148.0,141.12
14719,4.0,248.0,249.0,344.67
14720,2.0,121.0,126.0,254.0
14722,0.0,0.0,147.0,0.0
14723,4.0,361.0,371.0,226.84
14725,0.0,0.0,24.0,0.0
14727,0.0,0.0,274.0,0.0
14729,0.0,0.0,373.0,0.0
14730,6.0,275.0,276.0,287.98
14731,2.0,165.0,212.0,126.18
14732,7.0,331.0,339.0,357.06
14733,11.0,351.0,367.0,705.08
14735,19.0,355.0,358.0,305.97
14737,2.0,350.0,353.0,365.28
14738,6.0,274.0,316.0,184.95
14739,6.0,363.0,367.0,531.4
14740,2.0,86.0,283.0,463.56
14741,5.0,361.0,372.0,243.17
14744,5.0,350.0,366.0,175.0
14745,3.0,173.0,285.0,326.55
14747,0.0,0.0,249.0,0.0
14748,3.0,339.0,368.0,315.11
14752,0.0,0.0,43.0,0.0
14753,0.0,0.0,87.0,0.0
14754,1.0,251.0,295.0,409.78
14755,10.0,325.0,334.0,452.18
14756,0.0,0.0,15.0,0.0
14757,0.0,0.0,75.0,0.0
14758,3.0,115.0,259.0,276.44
14759,2.0,228.0,232.0,526.86
14760,0.0,0.0,297.0,0.0
14761,1.0,276.0,334.0,158.4
14762,0.0,0.0,263.0,0.0
14764,0.0,0.0,46.0,0.0
14765,2.0,147.0,176.0,86.8
14766,5.0,358.0,366.0,458.59
14768,1.0,110.0,127.0,59.4
14770,1.0,91.0,323.0,597.82
14772,0.0,0.0,112.0,0.0
14775,2.0,314.0,372.0,302.67
14776,8.0,261.0,312.0,247.49
14778,1.0,181.0,308.0,396.81
14779,2.0,43.0,323.0,61.8
14780,1.0,25.0,79.0,114.88
14782,0.0,0.0,319.0,0.0
14784,1.0,297.0,323.0,175.31
14785,1.0,5.0,15.0,37.92
14788,1.0,19.0,26.0,310.99
14789,0.0,0.0,28.0,0.0
14790,3.0,237.0,253.0,197.63
14792,0.0,0.0,63.0,0.0
14793,0.0,0.0,21.0,0.0
14794,6.0,332.0,334.0,190.14
14795,0.0,0.0,166.0,0.0
14796,16.0,365.0,366.0,459.46
14798,2.0,258.0,310.0,49.03
14799,0.0,0.0,51.0,0.0
14800,11.0,322.0,369.0,343.99
14801,0.0,0.0,61.0,0.0
14803,2.0,130.0,292.0,151.7
14804,0.0,0.0,8.0,0.0
14805,3.0,298.0,313.0,148.47
14806,0.0,0.0,75.0,0.0
14808,5.0,133.0,172.0,412.31
14810,10.0,329.0,369.0,190.74
14813,0.0,0.0,369.0,0.0
14815,1.0,31.0,67.0,226.92
14816,0.0,0.0,197.0,0.0
14817,1.0,77.0,277.0,529.55
14818,2.0,180.0,253.0,269.77
14819,1.0,128.0,192.0,187.35
14820,3.0,152.0,173.0,122.51
14821,0.0,0.0,366.0,0.0
14823,1.0,14.0,194.0,110.78
14824,3.0,81.0,91.0,228.6
14825,11.0,365.0,368.0,185.71
14828,2.0,140.0,336.0,778.88
14829,3.0,343.0,372.0,153.53
14830,0.0,0.0,53.0,0.0
14834,5.0,223.0,240.0,295.32
14836,2.0,20.0,30.0,13.2
14837,3.0,112.0,201.0,385.75
14840,0.0,0.0,267.0,0.0
14841,5.0,305.0,358.0,580.12
14842,3.0,265.0,308.0,838.23
14844,3.0,178.0,241.0,771.75
14847,0.0,0.0,148.0,0.0
14849,12.0,352.0,373.0,631.22
14850,0.0,0.0,311.0,0.0
14851,1.0,233.0,256.0,305.22
14852,4.0,194.0,252.0,586.57
14853,1.0,187.0,211.0,261.3
14854,6.0,196.0,274.0,382.92
14855,1.0,15.0,134.0,339.3
14856,1.0,20.0,56.0,308.11
14857,1.0,89.0,148.0,650.6
14859,2.0,192.0,204.0,528.44
14860,0.0,0.0,19.0,0.0
14861,0.0,0.0,52.0,0.0
14862,1.0,123.0,148.0,537.1
14863,0.0,0.0,29.0,0.0
14865,1.0,365.0,372.0,15.0
14867,2.0,151.0,336.0,204.77
14868,6.0,230.0,233.0,419.04
14869,1.0,95.0,103.0,334.39
14870,0.0,0.0,261.0,0.0
14871,3.0,357.0,360.0,127.33
14873,0.0,0.0,210.0,0.0
14875,1.0,155.0,262.0,1103.32
14878,8.0,346.0,358.0,145.44
14880,2.0,211.0,288.0,288.5
14881,0.0,0.0,19.0,0.0
14882,1.0,7.0,33.0,341.8
14883,4.0,193.0,211.0,112.76
14885,0.0,0.0,131.0,0.0
14886,0.0,0.0,252.0,0.0
14887,0.0,0.0,79.0,0.0
14888,0.0,0.0,207.0,0.0
14889,0.0,0.0,336.0,0.0
14890,0.0,0.0,253.0,0.0
14891,1.0,39.0,187.0,105.0
14893,1.0,2.0,11.0,428.73
14894,0.0,0.0,85.0,0.0
14895,10.0,283.0,290.0,879.24
14896,1.0,161.0,365.0,211.55
14897,3.0,289.0,296.0,396.96
14898,5.0,348.0,371.0,241.0
14901,8.0,361.0,372.0,152.14
14902,0.0,0.0,25.0,0.0
14903,4.0,257.0,278.0,569.36
14904,1.0,23.0,25.0,628.48
14905,1.0,76.0,233.0,307.6
14907,5.0,364.0,367.0,576.61
14908,0.0,0.0,74.0,0.0
14910,3.0,52.0,54.0,73.31
14912,1.0,230.0,246.0,385.06
14913,3.0,324.0,359.0,308.85
14915,1.0,186.0,277.0,165.2
14916,3.0,254.0,324.0,324.64
14918,1.0,39.0,154.0,844.73
14920,0.0,0.0,212.0,0.0
14921,1.0,171.0,201.0,413.06
14923,0.0,0.0,50.0,0.0
14924,0.0,0.0,245.0,0.0
14929,0.0,0.0,32.0,0.0
14930,1.0,166.0,274.0,1268.73
14931,4.0,236.0,240.0,241.17
14932,0.0,0.0,365.0,0.0
14934,1.0,201.0,282.0,1062.1
14935,0.0,0.0,297.0,0.0
14937,1.0,74.0,130.0,862.32
14944,6.0,267.0,296.0,857.66
14946,0.0,0.0,14.0,0.0
14947,1.0,58.0,130.0,112.32
14948,5.0,196.0,219.0,164.71
14950,0.0,0.0,19.0,0.0
14951,0.0,0.0,79.0,0.0
14952,7.0,305.0,364.0,1059.05
14953,0.0,0.0,25.0,0.0
14954,0.0,0.0,12.0,0.0
14957,0.0,0.0,253.0,0.0
14958,2.0,98.0,245.0,144.51
14959,3.0,232.0,296.0,172.25
14960,1.0,163.0,171.0,132.97
14961,7.0,350.0,360.0,837.43
14962,0.0,0.0,270.0,0.0
14963,4.0,174.0,183.0,298.4
14964,0.0,0.0,247.0,0.0
14965,0.0,0.0,96.0,0.0
14966,0.0,0.0,14.0,0.0
14967,0.0,0.0,49.0,0.0
14968,0.0,0.0,30.0,0.0
14970,3.0,248.0,316.0,418.19
14971,1.0,8.0,43.0,500.21
14972,0.0,0.0,128.0,0.0
14973,2.0,118.0,225.0,329.92
14974,0.0,0.0,37.0,0.0
14975,0.0,0.0,57.0,0.0
14976,4.0,269.0,326.0,158.73
14978,4.0,258.0,330.0,405.29
14981,0.0,0.0,246.0,0.0
14984,1.0,161.0,180.0,103.09
14985,1.0,160.0,358.0,172.24
14987,1.0,350.0,365.0,163.2
14988,0.0,0.0,211.0,0.0
14995,1.0,242.0,280.0,113.92
14997,2.0,132.0,178.0,195.46
14998,1.0,71.0,241.0,246.23
15000,0.0,0.0,47.0,0.0
15002,3.0,252.0,367.0,336.7
15004,0.0,0.0,147.0,0.0
15006,0.0,0.0,51.0,0.0
15007,0.0,0.0,159.0,0.0
15009,2.0,13.0,25.0,334.61
15010,0.0,0.0,35.0,0.0
15012,1.0,320.0,373.0,231.98
15014,1.0,133.0,176.0,142.44
15016,0.0,0.0,172.0,0.0
15017,0.0,0.0,33.0,0.0
15018,2.0,329.0,367.0,192.48
15019,0.0,0.0,266.0,0.0
15021,7.0,358.0,366.0,244.17
15022,2.0,36.0,47.0,275.9
15023,10.0,366.0,369.0,634.22
15024,6.0,358.0,367.0,195.02
15025,0.0,0.0,33.0,0.0
15026,2.0,197.0,277.0,180.01
15027,3.0,208.0,238.0,241.58
15028,2.0,360.0,368.0,220.58
15030,1.0,197.0,268.0,365.52
15031,3.0,278.0,282.0,172.44
15033,9.0,325.0,329.0,224.07
15034,6.0,338.0,353.0,577.62
15035,0.0,0.0,89.0,0.0
15036,2.0,107.0,179.0,206.2
15038,5.0,311.0,369.0,115.81
15041,0.0,0.0,170.0,0.0
15042,0.0,0.0,199.0,0.0
15043,0.0,0.0,31.0,0.0
15044,14.0,343.0,362.0,490.31
15045,1.0,106.0,257.0,346.76
15046,14.0,329.0,338.0,335.84
15047,0.0,0.0,269.0,0.0
15048,3.0,303.0,368.0,95.12
15049,0.0,0.0,273.0,0.0
15050,1.0,46.0,71.0,458.91
15051,2.0,127.0,150.0,506.93
15052,0.0,0.0,319.0,0.0
15053,2.0,277.0,281.0,237.57
15054,1.0,28.0,40.0,133.68
15057,1.0,40.0,315.0,358.5
15058,7.0,287.0,312.0,260.81
15059,6.0,294.0,334.0,192.49
15060,1.0,1.0,9.0,16.61
15062,3.0,288.0,359.0,259.59
15063,0.0,0.0,213.0,0.0
15065,3.0,254.0,291.0,794.82
15066,0.0,0.0,53.0,0.0
15067,1.0,204.0,282.0,896.71
15068,1.0,210.0,256.0,313.4
15069,0.0,0.0,179.0,0.0
15070,0.0,0.0,372.0,0.0
15071,1.0,182.0,275.0,393.4
15073,2.0,177.0,186.0,306.22
15074,0.0,0.0,105.0,0.0
15075,0.0,0.0,77.0,0.0
15076,0.0,0.0,172.0,0.0
15078,19.0,361.0,368.0,487.79
15079,2.0,153.0,365.0,376.83
15081,4.0,345.0,367.0,98.41
15083,0.0,0.0,256.0,0.0
15087,0.0,0.0,281.0,0.0
15088,1.0,46.0,67.0,295.88
15089,5.0,118.0,128.0,239.86
15090,0.0,0.0,308.0,0.0
15091,0.0,0.0,67.0,0.0
15092,1.0,68.0,283.0,134.65
15093,5.0,354.0,372.0,794.66
15095,2.0,100.0,203.0,300.05
15096,0.0,0.0,42.0,0.0
15097,0.0,0.0,4.0,0.0
15098,0.0,0.0,182.0,0.0
15099,0.0,0.0,84.0,0.0
15100,2.0,40.0,373.0,262.8
15101,1.0,351.0,359.0,215.25
15103,1.0,55.0,86.0,411.68
15104,1.0,86.0,282.0,652.8
15105,4.0,116.0,134.0,441.49
15106,4.0,252.0,269.0,252.96
15107,5.0,61.0,372.0,40.7
15108,3.0,86.0,227.0,369.62
15109,0.0,0.0,245.0,0.0
15110,3.0,295.0,318.0,275.48
15111,2.0,343.0,372.0,639.49
15113,2.0,45.0,54.0,683.32
15114,9.0,271.0,301.0,277.95
15115,0.0,0.0,18.0,0.0
15116,3.0,187.0,204.0,291.03
15117,4.0,201.0,215.0,309.84
15118,0.0,0.0,134.0,0.0
15119,0.0,0.0,245.0,0.0
15120,0.0,0.0,133.0,0.0
15121,1.0,238.0,288.0,162.57
15122,2.0,183.0,297.0,618.37
15123,1.0,199.0,206.0,1129.84
15124,1.0,169.0,191.0,93.44
15125,9.0,245.0,270.0,854.18
15127,0.0,0.0,65.0,0.0
15128,3.0,159.0,219.0,329.1
15129,9.0,241.0,291.0,343.56
15130,0.0,0.0,169.0,0.0
15132,4.0,244.0,262.0,166.04
15133,2.0,174.0,301.0,324.61
15134,7.0,226.0,240.0,182.56
15135,0.0,0.0,239.0,0.0
15136,2.0,94.0,96.0,351.9
15139,1.0,97.0,336.0,56.86
15140,5.0,212.0,264.0,381.62
15142,0.0,0.0,46.0,0.0
15143,0.0,0.0,225.0,0.0
15144,13.0,304.0,312.0,477.09
15145,3.0,244.0,248.0,257.5
15146,1.0,127.0,291.0,492.94
15147,0.0,0.0,240.0,0.0
15148,0.0,0.0,10.0,0.0
15149,0.0,0.0,133.0,0.0
15150,9.0,252.0,269.0,534.8
15152,12.0,178.0,187.0,332.47
15153,0.0,0.0,31.0,0.0
15154,0.0,0.0,75.0,0.0
15156,2.0,32.0,33.0,321.84
15157,2.0,355.0,358.0,425.3
15158,0.0,0.0,45.0,0.0
15159,18.0,360.0,361.0,932.22
15160,0.0,0.0,357.0,0.0
15163,1.0,174.0,192.0,149.47
15164,2.0,271.0,339.0,334.83
15165,0.0,0.0,373.0,0.0
15167,0.0,0.0,320.0,0.0
15168,0.0,0.0,25.0,0.0
15171,0.0,0.0,331.0,0.0
15172,4.0,228.0,236.0,319.41
15174,0.0,0.0,322.0,0.0
15175,0.0,0.0,71.0,0.0
15178,0.0,0.0,260.0,0.0
15179,4.0,301.0,319.0,230.33
15180,0.0,0.0,367.0,0.0
15181,2.0,203.0,269.0,194.74
15182,1.0,114.0,268.0,252.37
15184,1.0,161.0,190.0,171.53
15185,0.0,0.0,70.0,0.0
15186,1.0,154.0,168.0,182.15
15187,13.0,211.0,212.0,334.28
15192,2.0,246.0,365.0,364.66
15193,0.0,0.0,60.0,0.0
15194,14.0,365.0,368.0,515.03
15195,0.0,0.0,2.0,0.0
15197,2.0,348.0,358.0,261.56
15198,1.0,32.0,124.0,86.0
15199,3.0,249.0,308.0,305.2
15201,3.0,160.0,247.0,311.69
15203,5.0,286.0,311.0,323.17
15204,0.0,0.0,357.0,0.0
15205,1.0,42.0,127.0,176.94
15206,3.0,265.0,275.0,134.2
15208,4.0,352.0,353.0,201.18
15210,0.0,0.0,225.0,0.0
15211,1.0,305.0,365.0,511.34
15212,0.0,0.0,241.0,0.0
15213,1.0,11.0,329.0,15.15
15214,7.0,241.0,242.0,163.79
15215,1.0,50.0,96.0,434.9
15216,0.0,0.0,87.0,0.0
15218,8.0,308.0,318.0,646.9
15219,0.0,0.0,176.0,0.0
15220,5.0,229.0,280.0,292.57
15221,0.0,0.0,366.0,0.0
15222,0.0,0.0,318.0,0.0
15223,1.0,24.0,249.0,454.9
15224,1.0,4.0,362.0,310.48
15225,0.0,0.0,234.0,0.0
15226,0.0,0.0,310.0,0.0
15227,3.0,281.0,317.0,300.39
15228,3.0,228.0,294.0,827.29
15230,1.0,1.0,240.0,59.4
15232,1.0,27.0,140.0,301.7
15234,0.0,0.0,276.0,0.0
15235,9.0,156.0,373.0,240.89
15236,0.0,0.0,298.0,0.0
15237,3.0,226.0,227.0,157.8
15238,2.0,155.0,184.0,385.92
15239,1.0,68.0,78.0,318.8
15240,4.0,267.0,311.0,348.42
15241,7.0,217.0,283.0,194.44
15243,0.0,0.0,74.0,0.0
15244,1.0,183.0,248.0,333.63
15245,2.0,127.0,261.0,632.18
15246,1.0,120.0,358.0,328.15
15247,0.0,0.0,122.0,0.0
15249,11.0,225.0,256.0,516.97
15251,9.0,232.0,241.0,848.77
15252,1.0,147.0,183.0,440.23
15253,2.0,153.0,169.0,372.17
15254,0.0,0.0,127.0,0.0
15255,0.0,0.0,66.0,0.0
15256,0.0,0.0,148.0,0.0
15257,0.0,0.0,283.0,0.0
15258,1.0,49.0,217.0,307.5
15260,5.0,272.0,372.0,278.05
15261,0.0,0.0,135.0,0.0
15262,0.0,0.0,323.0,0.0
15263,0.0,0.0,106.0,0.0
15264,0.0,0.0,64.0,0.0
15265,1.0,84.0,235.0,793.88
15266,0.0,0.0,338.0,0.0
15267,4.0,160.0,182.0,170.4
15269,0.0,0.0,23.0,0.0
15270,4.0,295.0,310.0,424.2
15271,14.0,358.0,365.0,171.09
15272,1.0,29.0,86.0,422.98
15274,1.0,14.0,18.0,332.58
15275,0.0,0.0,37.0,0.0
15276,0.0,0.0,66.0,0.0
15277,0.0,0.0,46.0,0.0
15279,0.0,0.0,354.0,0.0
15280,0.0,0.0,172.0,0.0
15281,8.0,275.0,333.0,193.97
15286,0.0,0.0,49.0,0.0
15287,1.0,48.0,70.0,145.71
15288,4.0,322.0,365.0,535.22
15289,2.0,220.0,249.0,282.17
15290,16.0,355.0,359.0,482.73
15291,14.0,348.0,373.0,309.96
15292,0.0,0.0,201.0,0.0
15296,5.0,276.0,326.0,494.71
15297,2.0,53.0,63.0,205.74
15298,10.0,364.0,366.0,440.23
15299,3.0,305.0,372.0,890.67
15300,0.0,0.0,64.0,0.0
15301,9.0,318.0,368.0,488.55
15303,0.0,0.0,290.0,0.0
15304,7.0,308.0,368.0,81.61
15306,2.0,84.0,148.0,414.86
15307,0.0,0.0,95.0,0.0
15308,0.0,0.0,274.0,0.0
15312,3.0,279.0,354.0,211.7
15313,0.0,0.0,110.0,0.0
15314,0.0,0.0,199.0,0.0
15315,1.0,52.0,116.0,336.96
15316,0.0,0.0,326.0,0.0
15318,0.0,0.0,3.0,0.0
15319,0.0,0.0,283.0,0.0
15320,0.0,0.0,44.0,0.0
15322,0.0,0.0,85.0,0.0
15325,0.0,0.0,103.0,0.0
15326,0.0,0.0,333.0,0.0
15327,0.0,0.0,52.0,0.0
15329,2.0,132.0,171.0,370.3
15330,1.0,28.0,60.0,394.56
15332,1.0,3.0,369.0,63.0
15333,0.0,0.0,208.0,0.0
15334,2.0,17.0,173.0,118.58
15335,0.0,0.0,53.0,0.0
15339,1.0,252.0,318.0,316.17
15341,0.0,0.0,80.0,0.0
15342,0.0,0.0,129.0,0.0
15343,0.0,0.0,87.0,0.0
15344,2.0,74.0,74.0,127.62
15345,0.0,0.0,45.0,0.0
15346,0.0,0.0,332.0,0.0
15347,0.0,0.0,366.0,0.0
15348,0.0,0.0,72.0,0.0
15349,1.0,29.0,187.0,107.7
15350,0.0,0.0,373.0,0.0
15351,6.0,357.0,369.0,280.91
15353,1.0,113.0,367.0,465.37
15355,1.0,24.0,53.0,150.8
15356,9.0,337.0,368.0,290.7
15358,14.0,361.0,365.0,551.62
15360,0.0,0.0,39.0,0.0
15361,0.0,0.0,361.0,0.0
15363,0.0,0.0,372.0,0.0
15364,1.0,159.0,254.0,581.39
15365,3.0,290.0,315.0,701.9
15366,1.0,283.0,358.0,496.97
15367,2.0,218.0,275.0,556.5
15368,0.0,0.0,21.0,0.0
15370,6.0,292.0,332.0,366.98
15372,0.0,0.0,137.0,0.0
15373,10.0,363.0,371.0,208.16
15374,0.0,0.0,128.0,0.0
15376,2.0,182.0,222.0,289.6
15379,6.0,189.0,358.0,368.64
15380,4.0,357.0,365.0,365.04
15381,1.0,55.0,268.0,314.55
15382,4.0,281.0,295.0,1234.07
15384,1.0,190.0,359.0,338.84
15385,0.0,0.0,40.0,0.0
15386,0.0,0.0,186.0,0.0
15388,0.0,0.0,270.0,0.0
15389,0.0,0.0,172.0,0.0
15392,3.0,356.0,360.0,398.85
15393,1.0,265.0,281.0,107.76
15394,3.0,349.0,358.0,531.96
15395,0.0,0.0,325.0,0.0
15396,0.0,0.0,112.0,0.0
15397,0.0,0.0,289.0,0.0
15398,1.0,62.0,78.0,710.68
15399,2.0,78.0,79.0,255.3
15400,4.0,186.0,278.0,92.52
15402,1.0,48.0,196.0,185.78
15405,0.0,0.0,189.0,0.0
15406,1.0,270.0,301.0,258.42
15407,3.0,272.0,305.0,297.15
15408,0.0,0.0,264.0,0.0
15410,7.0,177.0,261.0,438.32
15411,3.0,156.0,182.0,400.83
15412,0.0,0.0,171.0,0.0
15414,2.0,233.0,242.0,369.35
15415,0.0,0.0,313.0,0.0
15416,3.0,218.0,282.0,869.69
15417,0.0,0.0,85.0,0.0
15419,0.0,0.0,24.0,0.0
15421,2.0,252.0,310.0,327.65
15422,0.0,0.0,323.0,0.0
15423,0.0,0.0,38.0,0.0
15424,0.0,0.0,254.0,0.0
15426,3.0,350.0,369.0,345.32
15427,1.0,14.0,47.0,1112.11
15428,0.0,0.0,15.0,0.0
15429,1.0,49.0,75.0,154.29
15432,0.0,0.0,23.0,0.0
15433,1.0,54.0,267.0,160.66
15434,3.0,192.0,200.0,244.84
15435,0.0,0.0,22.0,0.0
15436,2.0,222.0,234.0,316.74
15437,0.0,0.0,262.0,0.0
15438,0.0,0.0,131.0,0.0
15440,2.0,154.0,208.0,128.94
15442,0.0,0.0,248.0,0.0
15443,6.0,319.0,320.0,466.53
15444,1.0,31.0,40.0,1075.36
15445,0.0,0.0,264.0,0.0
15447,0.0,0.0,330.0,0.0
15448,0.0,0.0,312.0,0.0
15449,2.0,235.0,261.0,314.3
15450,0.0,0.0,30.0,0.0
